* Measurement data measured by REW V5.40 beta 100
* Source: /home/giacomo/DRC/DRC-120.blue/X801.wav
* Format: Imported Impulse Response, 48000.0 Hz sampling
* Dated: Sep 23, 2025 9:57:41 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Impulse Response imported from /home/giacomo/DRC/DRC-120.blue/X801.wav 131072 samples (2.73 s) of 32-bit Float data at 48 kHz
* Measurement: X801 (revised)
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
21582.639845 -0.000 153.1609
21583.006056 0.000 153.1589
21583.372267 0.000 153.1573
21583.738478 0.000 153.1561
21584.104689 -0.000 153.1543
21584.470900 -0.000 153.1497
21584.837111 -0.000 153.1464
21585.203322 0.000 153.1450
21585.569532 0.000 153.1434
21585.935743 -0.000 153.1423
21586.301954 -0.000 153.1389
21586.668165 -0.000 153.1344
21587.034376 0.000 153.1325
21587.400587 0.000 153.1309
21587.766798 0.000 153.1298
21588.133009 -0.000 153.1277
21588.499220 -0.000 153.1230
21588.865431 -0.000 153.1200
21589.231642 0.000 153.1185
21589.597852 0.000 153.1169
21589.964063 -0.000 153.1159
21590.330274 -0.000 153.1121
21590.696485 -0.000 153.1078
21591.062696 0.000 153.1061
21591.428907 0.000 153.1045
21591.795118 0.000 153.1034
21592.161329 -0.000 153.1011
21592.527540 -0.000 153.0963
21592.893751 -0.000 153.0936
21593.259962 0.000 153.0921
21593.626172 0.000 153.0906
21593.992383 -0.000 153.0894
21594.358594 -0.000 153.0854
21594.724805 -0.000 153.0813
21595.091016 0.000 153.0797
21595.457227 0.000 153.0780
21595.823438 -0.000 153.0770
21596.189649 -0.000 153.0745
21596.555860 -0.000 153.0697
21596.922071 -0.000 153.0671
21597.288282 0.000 153.0657
21597.654492 0.000 153.0642
21598.020703 -0.000 153.0629
21598.386914 -0.000 153.0587
21598.753125 -0.000 153.0548
21599.119336 0.000 153.0532
21599.485547 0.000 153.0516
21599.851758 -0.000 153.0506
21600.217969 -0.000 153.0478
21600.584180 -0.000 153.0430
21600.950391 -0.000 153.0406
21601.316601 0.000 153.0392
21601.682812 0.000 153.0378
21602.049023 -0.000 153.0364
21602.415234 -0.000 153.0320
21602.781445 -0.000 153.0283
21603.147656 0.000 153.0268
21603.513867 0.000 153.0252
21603.880078 -0.000 153.0242
21604.246289 -0.000 153.0211
21604.612500 -0.000 153.0164
21604.978711 0.000 153.0142
21605.344921 0.000 153.0128
21605.711132 0.000 153.0114
21606.077343 -0.000 153.0098
21606.443554 -0.000 153.0053
21606.809765 -0.000 153.0018
21607.175976 0.000 153.0003
21607.542187 0.000 152.9987
21607.908398 -0.000 152.9977
21608.274609 -0.000 152.9944
21608.640820 -0.000 152.9898
21609.007031 0.000 152.9878
21609.373241 0.000 152.9863
21609.739452 0.000 152.9850
21610.105663 -0.000 152.9832
21610.471874 -0.000 152.9786
21610.838085 -0.000 152.9753
21611.204296 0.000 152.9739
21611.570507 0.000 152.9724
21611.936718 -0.000 152.9713
21612.302929 -0.000 152.9677
21612.669140 -0.000 152.9633
21613.035351 0.000 152.9614
21613.401561 0.000 152.9598
21613.767772 0.000 152.9587
21614.133983 -0.000 152.9567
21614.500194 -0.000 152.9519
21614.866405 -0.000 152.9489
21615.232616 0.000 152.9474
21615.598827 0.000 152.9459
21615.965038 -0.000 152.9448
21616.331249 -0.000 152.9410
21616.697460 -0.000 152.9367
21617.063671 0.000 152.9349
21617.429881 0.000 152.9333
21617.796092 0.000 152.9323
21618.162303 -0.000 152.9300
21618.528514 -0.000 152.9252
21618.894725 -0.000 152.9224
21619.260936 0.000 152.9210
21619.627147 0.000 152.9196
21619.993358 -0.000 152.9183
21620.359569 -0.000 152.9142
21620.725780 -0.000 152.9102
21621.091991 0.000 152.9085
21621.458201 0.000 152.9069
21621.824412 -0.000 152.9059
21622.190623 -0.000 152.9033
21622.556834 -0.000 152.8986
21622.923045 -0.000 152.8960
21623.289256 0.000 152.8945
21623.655467 0.000 152.8931
21624.021678 -0.000 152.8918
21624.387889 -0.000 152.8875
21624.754100 -0.000 152.8836
21625.120310 0.000 152.8821
21625.486521 0.000 152.8805
21625.852732 -0.000 152.8795
21626.218943 -0.000 152.8766
21626.585154 -0.000 152.8719
21626.951365 -0.000 152.8696
21627.317576 0.000 152.8680
21627.683787 0.000 152.8667
21628.049998 -0.000 152.8652
21628.416209 -0.000 152.8608
21628.782420 -0.000 152.8571
21629.148630 0.000 152.8556
21629.514841 0.000 152.8541
21629.881052 -0.000 152.8530
21630.247263 -0.000 152.8500
21630.613474 -0.000 152.8453
21630.979685 0.000 152.8431
21631.345896 0.000 152.8416
21631.712107 0.000 152.8403
21632.078318 -0.000 152.8387
21632.444529 -0.000 152.8341
21632.810740 -0.000 152.8306
21633.176950 0.000 152.8292
21633.543161 0.000 152.8276
21633.909372 -0.000 152.8266
21634.275583 -0.000 152.8232
21634.641794 -0.000 152.8187
21635.008005 0.000 152.8167
21635.374216 0.000 152.8151
21635.740427 0.000 152.8139
21636.106638 -0.000 152.8121
21636.472849 -0.000 152.8074
21636.839060 -0.000 152.8041
21637.205270 0.000 152.8027
21637.571481 0.000 152.8011
21637.937692 -0.000 152.8001
21638.303903 -0.000 152.7965
21638.670114 -0.000 152.7921
21639.036325 0.000 152.7902
21639.402536 0.000 152.7886
21639.768747 0.000 152.7875
21640.134958 -0.000 152.7855
21640.501169 -0.000 152.7806
21640.867380 -0.000 152.7776
21641.233590 0.000 152.7762
21641.599801 0.000 152.7748
21641.966012 -0.000 152.7736
21642.332223 -0.000 152.7698
21642.698434 -0.000 152.7655
21643.064645 0.000 152.7638
21643.430856 0.000 152.7621
21643.797067 0.000 152.7611
21644.163278 -0.000 152.7588
21644.529489 -0.000 152.7540
21644.895700 -0.000 152.7512
21645.261910 0.000 152.7498
21645.628121 0.000 152.7484
21645.994332 -0.000 152.7471
21646.360543 -0.000 152.7430
21646.726754 -0.000 152.7389
21647.092965 0.000 152.7373
21647.459176 0.000 152.7357
21647.825387 -0.000 152.7347
21648.191598 -0.000 152.7321
21648.557809 -0.000 152.7273
21648.924019 -0.000 152.7247
21649.290230 0.000 152.7233
21649.656441 0.000 152.7219
21650.022652 -0.000 152.7206
21650.388863 -0.000 152.7163
21650.755074 -0.000 152.7124
21651.121285 0.000 152.7109
21651.487496 0.000 152.7092
21651.853707 -0.000 152.7083
21652.219918 -0.000 152.7054
21652.586129 -0.000 152.7006
21652.952339 -0.000 152.6983
21653.318550 0.000 152.6968
21653.684761 0.000 152.6955
21654.050972 -0.000 152.6940
21654.417183 -0.000 152.6896
21654.783394 -0.000 152.6859
21655.149605 0.000 152.6844
21655.515816 0.000 152.6828
21655.882027 -0.000 152.6818
21656.248238 -0.000 152.6787
21656.614449 -0.000 152.6740
21656.980659 0.000 152.6718
21657.346870 0.000 152.6703
21657.713081 0.000 152.6691
21658.079292 -0.000 152.6674
21658.445503 -0.000 152.6628
21658.811714 -0.000 152.6594
21659.177925 0.000 152.6580
21659.544136 0.000 152.6563
21659.910347 -0.000 152.6553
21660.276558 -0.000 152.6520
21660.642769 -0.000 152.6473
21661.008979 0.000 152.6454
21661.375190 0.000 152.6439
21661.741401 0.000 152.6427
21662.107612 -0.000 152.6408
21662.473823 -0.000 152.6361
21662.840034 -0.000 152.6329
21663.206245 0.000 152.6315
21663.572456 0.000 152.6299
21663.938667 -0.000 152.6288
21664.304878 -0.000 152.6252
21664.671089 -0.000 152.6207
21665.037299 0.000 152.6190
21665.403510 0.000 152.6174
21665.769721 0.000 152.6163
21666.135932 -0.000 152.6142
21666.502143 -0.000 152.6094
21666.868354 -0.000 152.6064
21667.234565 0.000 152.6050
21667.600776 0.000 152.6035
21667.966987 -0.000 152.6024
21668.333198 -0.000 152.5985
21668.699409 -0.000 152.5941
21669.065619 0.000 152.5925
21669.431830 0.000 152.5909
21669.798041 0.000 152.5898
21670.164252 -0.000 152.5875
21670.530463 -0.000 152.5827
21670.896674 -0.000 152.5799
21671.262885 0.000 152.5785
21671.629096 0.000 152.5770
21671.995307 -0.000 152.5758
21672.361518 -0.000 152.5718
21672.727728 -0.000 152.5676
21673.093939 0.000 152.5660
21673.460150 0.000 152.5644
21673.826361 -0.000 152.5634
21674.192572 -0.000 152.5608
21674.558783 -0.000 152.5560
21674.924994 -0.000 152.5534
21675.291205 0.000 152.5520
21675.657416 0.000 152.5506
21676.023627 -0.000 152.5493
21676.389838 -0.000 152.5450
21676.756048 -0.000 152.5410
21677.122259 0.000 152.5396
21677.488470 0.000 152.5379
21677.854681 -0.000 152.5370
21678.220892 -0.000 152.5341
21678.587103 -0.000 152.5293
21678.953314 -0.000 152.5269
21679.319525 0.000 152.5255
21679.685736 0.000 152.5242
21680.051947 -0.000 152.5226
21680.418158 -0.000 152.5182
21680.784368 -0.000 152.5144
21681.150579 0.000 152.5131
21681.516790 0.000 152.5114
21681.883001 -0.000 152.5105
21682.249212 -0.000 152.5073
21682.615423 -0.000 152.5026
21682.981634 0.000 152.5004
21683.347845 0.000 152.4990
21683.714056 0.000 152.4977
21684.080267 -0.000 152.4961
21684.446478 -0.000 152.4914
21684.812688 -0.000 152.4879
21685.178899 0.000 152.4866
21685.545110 0.000 152.4850
21685.911321 -0.000 152.4840
21686.277532 -0.000 152.4806
21686.643743 -0.000 152.4760
21687.009954 0.000 152.4740
21687.376165 0.000 152.4725
21687.742376 0.000 152.4713
21688.108587 -0.000 152.4695
21688.474798 -0.000 152.4647
21688.841008 -0.000 152.4614
21689.207219 0.000 152.4601
21689.573430 0.000 152.4586
21689.939641 -0.000 152.4575
21690.305852 -0.000 152.4539
21690.672063 -0.000 152.4493
21691.038274 0.000 152.4476
21691.404485 0.000 152.4460
21691.770696 0.000 152.4449
21692.136907 -0.000 152.4428
21692.503118 -0.000 152.4380
21692.869328 -0.000 152.4349
21693.235539 0.000 152.4336
21693.601750 0.000 152.4321
21693.967961 -0.000 152.4310
21694.334172 -0.000 152.4271
21694.700383 -0.000 152.4227
21695.066594 0.000 152.4211
21695.432805 0.000 152.4195
21695.799016 0.000 152.4185
21696.165227 -0.000 152.4161
21696.531437 -0.000 152.4113
21696.897648 -0.000 152.4084
21697.263859 0.000 152.4071
21697.630070 0.000 152.4056
21697.996281 -0.000 152.4045
21698.362492 -0.000 152.4003
21698.728703 -0.000 152.3962
21699.094914 0.000 152.3946
21699.461125 0.000 152.3930
21699.827336 -0.000 152.3920
21700.193547 -0.000 152.3894
21700.559757 -0.000 152.3845
21700.925968 -0.000 152.3820
21701.292179 0.000 152.3806
21701.658390 0.000 152.3792
21702.024601 -0.000 152.3779
21702.390812 -0.000 152.3735
21702.757023 -0.000 152.3696
21703.123234 0.000 152.3681
21703.489445 0.000 152.3665
21703.855656 -0.000 152.3655
21704.221867 -0.000 152.3627
21704.588077 -0.000 152.3578
21704.954288 -0.000 152.3555
21705.320499 0.000 152.3541
21705.686710 0.000 152.3528
21706.052921 -0.000 152.3513
21706.419132 -0.000 152.3467
21706.785343 -0.000 152.3430
21707.151554 0.000 152.3416
21707.517765 0.000 152.3401
21707.883976 -0.000 152.3391
21708.250187 -0.000 152.3359
21708.616397 -0.000 152.3312
21708.982608 0.000 152.3290
21709.348819 0.000 152.3276
21709.715030 0.000 152.3264
21710.081241 -0.000 152.3246
21710.447452 -0.000 152.3200
21710.813663 -0.000 152.3165
21711.179874 0.000 152.3151
21711.546085 0.000 152.3136
21711.912296 -0.000 152.3126
21712.278507 -0.000 152.3091
21712.644717 -0.000 152.3045
21713.010928 0.000 152.3026
21713.377139 0.000 152.3010
21713.743350 0.000 152.2999
21714.109561 -0.000 152.2980
21714.475772 -0.000 152.2932
21714.841983 -0.000 152.2900
21715.208194 0.000 152.2886
21715.574405 0.000 152.2870
21715.940616 -0.000 152.2861
21716.306827 -0.000 152.2823
21716.673037 -0.000 152.2778
21717.039248 0.000 152.2761
21717.405459 0.000 152.2745
21717.771670 0.000 152.2734
21718.137881 -0.000 152.2714
21718.504092 -0.000 152.2665
21718.870303 -0.000 152.2635
21719.236514 0.000 152.2621
21719.602725 0.000 152.2606
21719.968936 -0.000 152.2595
21720.335146 -0.000 152.2556
21720.701357 -0.000 152.2512
21721.067568 0.000 152.2495
21721.433779 0.000 152.2480
21721.799990 0.000 152.2469
21722.166201 -0.000 152.2446
21722.532412 -0.000 152.2396
21722.898623 -0.000 152.2370
21723.264834 0.000 152.2355
21723.631045 0.000 152.2341
21723.997256 -0.000 152.2329
21724.363466 -0.000 152.2288
21724.729677 -0.000 152.2246
21725.095888 0.000 152.2231
21725.462099 0.000 152.2214
21725.828310 -0.000 152.2205
21726.194521 -0.000 152.2178
21726.560732 -0.000 152.2130
21726.926943 -0.000 152.2104
21727.293154 0.000 152.2091
21727.659365 0.000 152.2076
21728.025576 -0.000 152.2064
21728.391786 -0.000 152.2020
21728.757997 -0.000 152.1981
21729.124208 0.000 152.1966
21729.490419 0.000 152.1950
21729.856630 -0.000 152.1940
21730.222841 -0.000 152.1912
21730.589052 -0.000 152.1863
21730.955263 -0.000 152.1840
21731.321474 0.000 152.1826
21731.687685 0.000 152.1812
21732.053896 -0.000 152.1797
21732.420106 -0.000 152.1752
21732.786317 -0.000 152.1715
21733.152528 0.000 152.1700
21733.518739 0.000 152.1685
21733.884950 -0.000 152.1675
21734.251161 -0.000 152.1644
21734.617372 -0.000 152.1595
21734.983583 0.000 152.1575
21735.349794 0.000 152.1561
21735.716005 0.000 152.1548
21736.082216 -0.000 152.1531
21736.448426 -0.000 152.1484
21736.814637 -0.000 152.1450
21737.180848 0.000 152.1436
21737.547059 0.000 152.1420
21737.913270 -0.000 152.1411
21738.279481 -0.000 152.1376
21738.645692 -0.000 152.1329
21739.011903 0.000 152.1310
21739.378114 0.000 152.1295
21739.744325 0.000 152.1283
21740.110536 -0.000 152.1265
21740.476746 -0.000 152.1216
21740.842957 -0.000 152.1184
21741.209168 0.000 152.1170
21741.575379 0.000 152.1155
21741.941590 -0.000 152.1145
21742.307801 -0.000 152.1108
21742.674012 -0.000 152.1063
21743.040223 0.000 152.1045
21743.406434 0.000 152.1030
21743.772645 0.000 152.1019
21744.138855 -0.000 152.0998
21744.505066 -0.000 152.0948
21744.871277 -0.000 152.0919
21745.237488 0.000 152.0905
21745.603699 0.000 152.0891
21745.969910 -0.000 152.0880
21746.336121 -0.000 152.0840
21746.702332 -0.000 152.0797
21747.068543 0.000 152.0780
21747.434754 0.000 152.0764
21747.800965 0.000 152.0754
21748.167175 -0.000 152.0731
21748.533386 -0.000 152.0681
21748.899597 -0.000 152.0654
21749.265808 0.000 152.0640
21749.632019 0.000 152.0626
21749.998230 -0.000 152.0614
21750.364441 -0.000 152.0573
21750.730652 -0.000 152.0530
21751.096863 0.000 152.0515
21751.463074 0.000 152.0499
21751.829285 -0.000 152.0490
21752.195495 -0.000 152.0463
21752.561706 -0.000 152.0414
21752.927917 -0.000 152.0389
21753.294128 0.000 152.0375
21753.660339 0.000 152.0361
21754.026550 -0.000 152.0348
21754.392761 -0.000 152.0304
21754.758972 -0.000 152.0264
21755.125183 0.000 152.0250
21755.491394 0.000 152.0234
21755.857605 -0.000 152.0225
21756.223815 -0.000 152.0195
21756.590026 -0.000 152.0146
21756.956237 -0.000 152.0124
21757.322448 0.000 152.0109
21757.688659 0.000 152.0096
21758.054870 -0.000 152.0082
21758.421081 -0.000 152.0036
21758.787292 -0.000 151.9999
21759.153503 0.000 151.9985
21759.519714 0.000 151.9969
21759.885925 -0.000 151.9960
21760.252135 -0.000 151.9927
21760.618346 -0.000 151.9879
21760.984557 0.000 151.9858
21761.350768 0.000 151.9844
21761.716979 0.000 151.9832
21762.083190 -0.000 151.9814
21762.449401 -0.000 151.9768
21762.815612 -0.000 151.9733
21763.181823 0.000 151.9719
21763.548034 0.000 151.9703
21763.914245 -0.000 151.9694
21764.280455 -0.000 151.9659
21764.646666 -0.000 151.9612
21765.012877 0.000 151.9594
21765.379088 0.000 151.9579
21765.745299 0.000 151.9567
21766.111510 -0.000 151.9548
21766.477721 -0.000 151.9500
21766.843932 -0.000 151.9468
21767.210143 0.000 151.9454
21767.576354 0.000 151.9438
21767.942564 -0.000 151.9429
21768.308775 -0.000 151.9391
21768.674986 -0.000 151.9346
21769.041197 0.000 151.9329
21769.407408 0.000 151.9313
21769.773619 0.000 151.9302
21770.139830 -0.000 151.9281
21770.506041 -0.000 151.9232
21770.872252 -0.000 151.9202
21771.238463 0.000 151.9189
21771.604674 0.000 151.9174
21771.970884 -0.000 151.9163
21772.337095 -0.000 151.9123
21772.703306 -0.000 151.9080
21773.069517 0.000 151.9062
21773.435728 0.000 151.9048
21773.801939 -0.000 151.9037
21774.168150 -0.000 151.9014
21774.534361 -0.000 151.8964
21774.900572 -0.000 151.8937
21775.266783 0.000 151.8923
21775.632994 0.000 151.8909
21775.999204 -0.000 151.8898
21776.365415 -0.000 151.8855
21776.731626 -0.000 151.8813
21777.097837 0.000 151.8798
21777.464048 0.000 151.8783
21777.830259 -0.000 151.8773
21778.196470 -0.000 151.8746
21778.562681 -0.000 151.8696
21778.928892 -0.000 151.8672
21779.295103 0.000 151.8658
21779.661314 0.000 151.8644
21780.027524 -0.000 151.8632
21780.393735 -0.000 151.8586
21780.759946 -0.000 151.8547
21781.126157 0.000 151.8533
21781.492368 0.000 151.8517
21781.858579 -0.000 151.8508
21782.224790 -0.000 151.8479
21782.591001 -0.000 151.8429
21782.957212 -0.000 151.8406
21783.323423 0.000 151.8392
21783.689634 0.000 151.8380
21784.055844 -0.000 151.8364
21784.422055 -0.000 151.8318
21784.788266 -0.000 151.8281
21785.154477 0.000 151.8267
21785.520688 0.000 151.8252
21785.886899 -0.000 151.8242
21786.253110 -0.000 151.8210
21786.619321 -0.000 151.8162
21786.985532 0.000 151.8141
21787.351743 0.000 151.8127
21787.717954 0.000 151.8115
21788.084164 -0.000 151.8098
21788.450375 -0.000 151.8050
21788.816586 -0.000 151.8015
21789.182797 0.000 151.8002
21789.549008 0.000 151.7987
21789.915219 -0.000 151.7977
21790.281430 -0.000 151.7943
21790.647641 -0.000 151.7894
21791.013852 0.000 151.7876
21791.380063 0.000 151.7861
21791.746273 0.000 151.7850
21792.112484 -0.000 151.7831
21792.478695 -0.000 151.7782
21792.844906 -0.000 151.7750
21793.211117 0.000 151.7737
21793.577328 0.000 151.7722
21793.943539 -0.000 151.7711
21794.309750 -0.000 151.7674
21794.675961 -0.000 151.7628
21795.042172 0.000 151.7611
21795.408383 0.000 151.7596
21795.774593 0.000 151.7585
21796.140804 -0.000 151.7563
21796.507015 -0.000 151.7514
21796.873226 -0.000 151.7484
21797.239437 0.000 151.7471
21797.605648 0.000 151.7457
21797.971859 -0.000 151.7446
21798.338070 -0.000 151.7406
21798.704281 -0.000 151.7361
21799.070492 0.000 151.7346
21799.436703 0.000 151.7330
21799.802913 -0.000 151.7319
21800.169124 -0.000 151.7296
21800.535335 -0.000 151.7246
21800.901546 -0.000 151.7219
21801.267757 0.000 151.7206
21801.633968 0.000 151.7192
21802.000179 -0.000 151.7180
21802.366390 -0.000 151.7137
21802.732601 -0.000 151.7095
21803.098812 0.000 151.7080
21803.465023 0.000 151.7065
21803.831233 -0.000 151.7054
21804.197444 -0.000 151.7029
21804.563655 -0.000 151.6978
21804.929866 -0.000 151.6953
21805.296077 0.000 151.6940
21805.662288 0.000 151.6927
21806.028499 -0.000 151.6913
21806.394710 -0.000 151.6869
21806.760921 -0.000 151.6829
21807.127132 0.000 151.6815
21807.493343 0.000 151.6799
21807.859553 -0.000 151.6790
21808.225764 -0.000 151.6760
21808.591975 -0.000 151.6710
21808.958186 -0.000 151.6688
21809.324397 0.000 151.6674
21809.690608 0.000 151.6661
21810.056819 -0.000 151.6647
21810.423030 -0.000 151.6600
21810.789241 -0.000 151.6562
21811.155452 0.000 151.6549
21811.521663 0.000 151.6534
21811.887873 -0.000 151.6525
21812.254084 -0.000 151.6492
21812.620295 -0.000 151.6443
21812.986506 0.000 151.6423
21813.352717 0.000 151.6409
21813.718928 0.000 151.6396
21814.085139 -0.000 151.6379
21814.451350 -0.000 151.6332
21814.817561 -0.000 151.6296
21815.183772 0.000 151.6284
21815.549982 0.000 151.6268
21815.916193 -0.000 151.6259
21816.282404 -0.000 151.6224
21816.648615 -0.000 151.6176
21817.014826 0.000 151.6157
21817.381037 0.000 151.6143
21817.747248 0.000 151.6132
21818.113459 -0.000 151.6113
21818.479670 -0.000 151.6063
21818.845881 -0.000 151.6031
21819.212092 0.000 151.6018
21819.578302 0.000 151.6003
21819.944513 -0.000 151.5993
21820.310724 -0.000 151.5956
21820.676935 -0.000 151.5909
21821.043146 0.000 151.5892
21821.409357 0.000 151.5878
21821.775568 0.000 151.5867
21822.141779 -0.000 151.5845
21822.507990 -0.000 151.5795
21822.874201 -0.000 151.5765
21823.240412 0.000 151.5753
21823.606622 0.000 151.5738
21823.972833 -0.000 151.5727
21824.339044 -0.000 151.5687
21824.705255 -0.000 151.5642
21825.071466 0.000 151.5626
21825.437677 0.000 151.5612
21825.803888 -0.000 151.5601
21826.170099 -0.000 151.5577
21826.536310 -0.000 151.5527
21826.902521 -0.000 151.5500
21827.268732 0.000 151.5487
21827.634942 0.000 151.5473
21828.001153 -0.000 151.5460
21828.367364 -0.000 151.5418
21828.733575 -0.000 151.5376
21829.099786 0.000 151.5361
21829.465997 0.000 151.5346
21829.832208 -0.000 151.5337
21830.198419 -0.000 151.5309
21830.564630 -0.000 151.5259
21830.930841 -0.000 151.5234
21831.297052 0.000 151.5221
21831.663262 0.000 151.5208
21832.029473 -0.000 151.5194
21832.395684 -0.000 151.5149
21832.761895 -0.000 151.5109
21833.128106 0.000 151.5096
21833.494317 0.000 151.5081
21833.860528 -0.000 151.5071
21834.226739 -0.000 151.5042
21834.592950 -0.000 151.4991
21834.959161 0.000 151.4969
21835.325372 0.000 151.4955
21835.691582 0.000 151.4943
21836.057793 -0.000 151.4928
21836.424004 -0.000 151.4881
21836.790215 -0.000 151.4843
21837.156426 0.000 151.4830
21837.522637 0.000 151.4814
21837.888848 -0.000 151.4806
21838.255059 -0.000 151.4773
21838.621270 -0.000 151.4724
21838.987481 0.000 151.4703
21839.353691 0.000 151.4689
21839.719902 0.000 151.4678
21840.086113 -0.000 151.4661
21840.452324 -0.000 151.4612
21840.818535 -0.000 151.4577
21841.184746 0.000 151.4564
21841.550957 0.000 151.4550
21841.917168 -0.000 151.4540
21842.283379 -0.000 151.4504
21842.649590 -0.000 151.4457
21843.015801 0.000 151.4438
21843.382011 0.000 151.4424
21843.748222 0.000 151.4413
21844.114433 -0.000 151.4393
21844.480644 -0.000 151.4343
21844.846855 -0.000 151.4312
21845.213066 0.000 151.4299
21845.579277 0.000 151.4283
21845.945488 -0.000 151.4274
21846.311699 -0.000 151.4236
21846.677910 -0.000 151.4189
21847.044121 0.000 151.4172
21847.410331 0.000 151.4158
21847.776542 0.000 151.4147
21848.142753 -0.000 151.4126
21848.508964 -0.000 151.4075
21848.875175 -0.000 151.4045
21849.241386 0.000 151.4033
21849.607597 0.000 151.4019
21849.973808 -0.000 151.4008
21850.340019 -0.000 151.3967
21850.706230 -0.000 151.3923
21851.072441 0.000 151.3907
21851.438651 0.000 151.3892
21851.804862 -0.000 151.3882
21852.171073 -0.000 151.3857
21852.537284 -0.000 151.3807
21852.903495 -0.000 151.3780
21853.269706 0.000 151.3767
21853.635917 0.000 151.3754
21854.002128 -0.000 151.3741
21854.368339 -0.000 151.3698
21854.734550 -0.000 151.3656
21855.100761 0.000 151.3641
21855.466971 0.000 151.3626
21855.833182 -0.000 151.3617
21856.199393 -0.000 151.3589
21856.565604 -0.000 151.3539
21856.931815 -0.000 151.3514
21857.298026 0.000 151.3502
21857.664237 0.000 151.3488
21858.030448 -0.000 151.3475
21858.396659 -0.000 151.3430
21858.762870 -0.000 151.3390
21859.129081 0.000 151.3376
21859.495291 0.000 151.3361
21859.861502 -0.000 151.3351
21860.227713 -0.000 151.3322
21860.593924 -0.000 151.3271
21860.960135 0.000 151.3249
21861.326346 0.000 151.3235
21861.692557 0.000 151.3223
21862.058768 -0.000 151.3208
21862.424979 -0.000 151.3160
21862.791190 -0.000 151.3123
21863.157400 0.000 151.3110
21863.523611 0.000 151.3094
21863.889822 -0.000 151.3086
21864.256033 -0.000 151.3053
21864.622244 -0.000 151.3003
21864.988455 0.000 151.2983
21865.354666 0.000 151.2969
21865.720877 0.000 151.2958
21866.087088 -0.000 151.2941
21866.453299 -0.000 151.2892
21866.819510 -0.000 151.2856
21867.185720 0.000 151.2844
21867.551931 0.000 151.2829
21867.918142 -0.000 151.2820
21868.284353 -0.000 151.2784
21868.650564 -0.000 151.2736
21869.016775 0.000 151.2717
21869.382986 0.000 151.2704
21869.749197 0.000 151.2692
21870.115408 -0.000 151.2673
21870.481619 -0.000 151.2623
21870.847830 -0.000 151.2591
21871.214040 0.000 151.2578
21871.580251 0.000 151.2564
21871.946462 -0.000 151.2554
21872.312673 -0.000 151.2515
21872.678884 -0.000 151.2468
21873.045095 0.000 151.2452
21873.411306 0.000 151.2438
21873.777517 0.000 151.2427
21874.143728 -0.000 151.2406
21874.509939 -0.000 151.2355
21874.876150 -0.000 151.2325
21875.242360 0.000 151.2313
21875.608571 0.000 151.2299
21875.974782 -0.000 151.2288
21876.340993 -0.000 151.2246
21876.707204 -0.000 151.2202
21877.073415 0.000 151.2186
21877.439626 0.000 151.2172
21877.805837 -0.000 151.2162
21878.172048 -0.000 151.2137
21878.538259 -0.000 151.2086
21878.904470 -0.000 151.2059
21879.270680 0.000 151.2047
21879.636891 0.000 151.2032
21880.003102 -0.000 151.2021
21880.369313 -0.000 151.1978
21880.735524 -0.000 151.1935
21881.101735 0.000 151.1921
21881.467946 0.000 151.1906
21881.834157 -0.000 151.1896
21882.200368 -0.000 151.1869
21882.566579 -0.000 151.1818
21882.932790 -0.000 151.1794
21883.299000 0.000 151.1781
21883.665211 0.000 151.1768
21884.031422 -0.000 151.1754
21884.397633 -0.000 151.1708
21884.763844 -0.000 151.1669
21885.130055 0.000 151.1655
21885.496266 0.000 151.1640
21885.862477 -0.000 151.1630
21886.228688 -0.000 151.1600
21886.594899 -0.000 151.1550
21886.961109 0.000 151.1528
21887.327320 0.000 151.1514
21887.693531 0.000 151.1502
21888.059742 -0.000 151.1487
21888.425953 -0.000 151.1439
21888.792164 -0.000 151.1401
21889.158375 0.000 151.1389
21889.524586 0.000 151.1374
21889.890797 -0.000 151.1365
21890.257008 -0.000 151.1332
21890.623219 -0.000 151.1282
21890.989429 0.000 151.1262
21891.355640 0.000 151.1249
21891.721851 0.000 151.1237
21892.088062 -0.000 151.1219
21892.454273 -0.000 151.1170
21892.820484 -0.000 151.1135
21893.186695 0.000 151.1123
21893.552906 0.000 151.1108
21893.919117 -0.000 151.1099
21894.285328 -0.000 151.1063
21894.651539 -0.000 151.1014
21895.017749 0.000 151.0996
21895.383960 0.000 151.0983
21895.750171 0.000 151.0972
21896.116382 -0.000 151.0952
21896.482593 -0.000 151.0901
21896.848804 -0.000 151.0869
21897.215015 0.000 151.0857
21897.581226 0.000 151.0843
21897.947437 -0.000 151.0833
21898.313648 -0.000 151.0794
21898.679859 -0.000 151.0747
21899.046069 0.000 151.0731
21899.412280 0.000 151.0717
21899.778491 0.000 151.0706
21900.144702 -0.000 151.0684
21900.510913 -0.000 151.0633
21900.877124 -0.000 151.0604
21901.243335 0.000 151.0591
21901.609546 0.000 151.0577
21901.975757 -0.000 151.0566
21902.341968 -0.000 151.0525
21902.708179 -0.000 151.0480
21903.074389 0.000 151.0465
21903.440600 0.000 151.0450
21903.806811 -0.000 151.0441
21904.173022 -0.000 151.0416
