505.004908	0.010	104.4701
505.371119	0.010	104.3922
505.737330	0.010	104.1984
506.103541	0.010	103.9182
506.469751	0.010	103.6862
506.835962	0.010	103.6159
507.202173	0.010	103.6576
507.568384	0.010	103.6068
507.934595	0.010	103.2755
508.300806	0.010	102.6985
508.667017	0.010	102.1709
509.033228	0.010	102.0087
509.399439	0.010	102.2589
509.765650	0.010	102.6454
510.131861	0.010	102.7764
510.498072	0.010	102.4521
510.864283	0.010	101.8402
511.230494	0.010	101.3363
511.596705	0.010	101.2140
511.962916	0.010	101.4167
512.329127	0.010	101.6661
512.695338	0.010	101.7238
513.061549	0.010	101.5585
513.427760	0.010	101.3039
513.793971	0.010	101.0762
514.160182	0.010	100.8613
514.526393	0.010	100.5921
514.892604	0.010	100.2973
515.258815	0.010	100.1227
515.625026	0.010	100.1875
515.991237	0.010	100.4268
516.357448	0.010	100.6069
516.723659	0.010	100.5101
517.089870	0.010	100.1237
517.456080	0.010	99.6575
517.822291	0.010	99.3498
518.188502	0.010	99.2502
518.554713	0.010	99.2100
518.920924	0.010	99.0572
519.287135	0.010	98.7682
519.653346	0.010	98.4833
520.019557	0.010	98.3528
520.385768	0.010	98.3851
520.751979	0.010	98.4538
521.118190	0.010	98.4229
521.484401	0.010	98.2594
521.850612	0.010	98.0312
522.216823	0.010	97.8030
522.583034	0.010	97.5680
522.949245	0.010	97.2870
523.315456	0.010	96.9835
523.681667	0.010	96.7779
524.047878	0.010	96.7919
524.414089	0.010	97.0134
524.780300	0.010	97.2659
525.146511	0.010	97.3130
525.512722	0.010	97.0361
525.878933	0.010	96.5488
526.245144	0.010	96.1235
526.611355	0.010	95.9753
526.977566	0.010	96.0974
527.343777	0.010	96.2896
527.709988	0.010	96.3377
528.076199	0.010	96.1807
528.442410	0.010	95.9387
528.808620	0.010	95.7764
529.174831	0.010	95.7306
529.541042	0.010	95.6788
529.907253	0.010	95.4726
530.273464	0.010	95.0944
530.639675	0.010	94.6876
531.005886	0.010	94.4185
531.372097	0.010	94.3129
531.738308	0.010	94.2516
532.104519	0.010	94.1159
532.470730	0.010	93.9237
532.836941	0.010	93.8145
533.203152	0.010	93.8810
533.569363	0.010	94.0394
533.935574	0.010	94.0859
534.301785	0.010	93.8793
534.667996	0.010	93.4886
535.034207	0.010	93.1413
535.400418	0.010	93.0065
535.766629	0.010	93.0538
536.132840	0.010	93.1129
536.499051	0.010	93.0493
536.865262	0.010	92.8769
537.231473	0.010	92.7013
537.597684	0.010	92.5845
537.963895	0.010	92.4969
538.330106	0.010	92.3919
538.696317	0.010	92.2966
539.062528	0.010	92.2842
539.428739	0.010	92.3533
539.794950	0.010	92.3763
540.161160	0.010	92.1978
540.527371	0.010	91.8000
540.893582	0.010	91.3596
541.259793	0.010	91.0930
541.626004	0.010	91.0497
541.992215	0.010	91.0838
542.358426	0.010	91.0128
542.724637	0.010	90.7976
543.090848	0.010	90.5587
543.457059	0.010	90.4175
543.823270	0.010	90.3667
544.189481	0.010	90.3101
544.555692	0.010	90.2085
544.921903	0.010	90.1427
545.288114	0.010	90.1971
545.654325	0.010	90.3108
546.020536	0.010	90.2952
546.386747	0.010	90.0208
546.752958	0.010	89.5905
547.119169	0.010	89.2745
547.485380	0.010	89.2307
547.851591	0.010	89.3355
548.217802	0.010	89.3085
548.584013	0.010	89.0026
548.950224	0.010	88.5737
549.316435	0.010	88.3159
549.682646	0.010	88.3317
550.048857	0.010	88.4188
550.415068	0.010	88.2843
550.781279	0.010	87.8691
551.147489	0.010	87.4420
551.513700	0.010	87.3265
551.879911	0.010	87.5609
552.246122	0.010	87.8637
552.612333	0.010	87.9096
552.978544	0.010	87.6402
553.344755	0.010	87.3062
553.710966	0.010	87.1914
554.077177	0.010	87.3158
554.443388	0.010	87.4298
554.809599	0.010	87.2751
555.175810	0.010	86.8365
