* Measurement data measured by REW V5.30.9
* Source: /home/giacomo/DRC/DRC-120/X801.wav
* Format: Imported Impulse Response, 48000.0 Hz sampling
* Dated: Nov 22, 2024 2:51:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Impulse Response imported from /home/giacomo/DRC/DRC-120/X801.wav 131071 samples (2.73 s) of 64-bit Float data at 48 kHz
* Measurement: X801
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
16948.240808 0.000 -148.4758
16948.607019 0.000 -148.4772
16948.973230 0.000 -148.4786
16949.339441 0.000 -148.4799
16949.705652 0.000 -148.4813
16950.071863 0.000 -148.4826
16950.438074 0.000 -148.4839
16950.804285 0.000 -148.4853
16951.170496 0.000 -148.4866
16951.536706 0.000 -148.4880
16951.902917 0.000 -148.4894
16952.269128 0.000 -148.4907
16952.635339 0.000 -148.4921
16953.001550 0.000 -148.4934
16953.367761 0.000 -148.4948
16953.733972 0.000 -148.4961
16954.100183 0.000 -148.4974
16954.466394 0.000 -148.4988
16954.832605 0.000 -148.5002
16955.198816 0.000 -148.5015
16955.565026 0.000 -148.5029
16955.931237 0.000 -148.5042
16956.297448 0.000 -148.5056
16956.663659 0.000 -148.5070
16957.029870 0.000 -148.5083
16957.396081 0.000 -148.5096
16957.762292 0.000 -148.5110
16958.128503 0.000 -148.5124
16958.494714 0.000 -148.5137
16958.860925 0.000 -148.5151
16959.227136 0.000 -148.5164
16959.593346 0.000 -148.5178
16959.959557 0.000 -148.5191
16960.325768 0.000 -148.5204
16960.691979 0.000 -148.5219
16961.058190 0.000 -148.5232
16961.424401 0.000 -148.5246
16961.790612 0.000 -148.5259
16962.156823 0.000 -148.5273
16962.523034 0.000 -148.5286
16962.889245 0.000 -148.5300
16963.255455 0.000 -148.5313
16963.621666 0.000 -148.5327
16963.987877 0.000 -148.5341
16964.354088 0.000 -148.5354
16964.720299 0.000 -148.5367
16965.086510 0.000 -148.5381
16965.452721 0.000 -148.5394
16965.818932 0.000 -148.5408
16966.185143 0.000 -148.5421
16966.551354 0.000 -148.5435
16966.917565 0.000 -148.5449
16967.283775 0.000 -148.5462
16967.649986 0.000 -148.5476
16968.016197 0.000 -148.5489
16968.382408 0.000 -148.5503
16968.748619 0.000 -148.5516
16969.114830 0.000 -148.5530
16969.481041 0.000 -148.5543
16969.847252 0.000 -148.5557
16970.213463 0.000 -148.5571
16970.579674 0.000 -148.5584
16970.945885 0.000 -148.5598
16971.312095 0.000 -148.5612
16971.678306 0.000 -148.5625
16972.044517 0.000 -148.5638
16972.410728 0.000 -148.5652
16972.776939 0.000 -148.5666
16973.143150 0.000 -148.5679
16973.509361 0.000 -148.5693
16973.875572 0.000 -148.5706
16974.241783 0.000 -148.5720
16974.607994 0.000 -148.5733
16974.974205 0.000 -148.5746
16975.340415 0.000 -148.5760
16975.706626 0.000 -148.5774
16976.072837 0.000 -148.5787
16976.439048 0.000 -148.5801
16976.805259 0.000 -148.5815
16977.171470 0.000 -148.5829
16977.537681 0.000 -148.5842
16977.903892 0.000 -148.5856
16978.270103 0.000 -148.5869
16978.636314 0.000 -148.5883
16979.002525 0.000 -148.5896
16979.368735 0.000 -148.5910
16979.734946 0.000 -148.5923
16980.101157 0.000 -148.5938
16980.467368 0.000 -148.5950
16980.833579 0.000 -148.5964
16981.199790 0.000 -148.5977
16981.566001 0.000 -148.5991
16981.932212 0.000 -148.6005
16982.298423 0.000 -148.6019
16982.664634 0.000 -148.6031
16983.030845 0.000 -148.6046
16983.397055 0.000 -148.6059
16983.763266 0.000 -148.6072
16984.129477 0.000 -148.6085
16984.495688 0.000 -148.6100
16984.861899 0.000 -148.6113
16985.228110 0.000 -148.6127
16985.594321 0.000 -148.6140
16985.960532 0.000 -148.6154
16986.326743 0.000 -148.6168
16986.692954 0.000 -148.6181
16987.059164 0.000 -148.6194
16987.425375 0.000 -148.6208
16987.791586 0.000 -148.6222
16988.157797 0.000 -148.6236
16988.524008 0.000 -148.6249
16988.890219 0.000 -148.6263
16989.256430 0.000 -148.6276
16989.622641 0.000 -148.6290
16989.988852 0.000 -148.6302
16990.355063 0.000 -148.6316
16990.721274 0.000 -148.6331
16991.087484 0.000 -148.6344
16991.453695 0.000 -148.6357
16991.819906 0.000 -148.6371
16992.186117 0.000 -148.6384
16992.552328 0.000 -148.6398
16992.918539 0.000 -148.6412
16993.284750 0.000 -148.6425
16993.650961 0.000 -148.6439
16994.017172 0.000 -148.6453
16994.383383 0.000 -148.6466
16994.749594 0.000 -148.6479
16995.115804 0.000 -148.6493
16995.482015 0.000 -148.6506
16995.848226 0.000 -148.6520
16996.214437 0.000 -148.6534
16996.580648 0.000 -148.6547
16996.946859 0.000 -148.6561
16997.313070 0.000 -148.6575
16997.679281 0.000 -148.6588
16998.045492 0.000 -148.6602
16998.411703 0.000 -148.6615
16998.777914 0.000 -148.6629
16999.144124 0.000 -148.6642
16999.510335 0.000 -148.6656
16999.876546 0.000 -148.6670
17000.242757 0.000 -148.6683
17000.608968 0.000 -148.6697
17000.975179 0.000 -148.6710
17001.341390 0.000 -148.6724
17001.707601 0.000 -148.6737
17002.073812 0.000 -148.6751
17002.440023 0.000 -148.6765
17002.806234 0.000 -148.6779
17003.172444 0.000 -148.6792
17003.538655 0.000 -148.6805
17003.904866 0.000 -148.6819
17004.271077 0.000 -148.6833
17004.637288 0.000 -148.6846
17005.003499 0.000 -148.6860
17005.369710 0.000 -148.6873
17005.735921 0.000 -148.6887
17006.102132 0.000 -148.6901
17006.468343 0.000 -148.6914
17006.834554 0.000 -148.6927
17007.200764 0.000 -148.6941
17007.566975 0.000 -148.6954
17007.933186 0.000 -148.6968
17008.299397 0.000 -148.6982
17008.665608 0.000 -148.6996
17009.031819 0.000 -148.7009
17009.398030 0.000 -148.7023
17009.764241 0.000 -148.7037
17010.130452 0.000 -148.7050
17010.496663 0.000 -148.7064
17010.862873 0.000 -148.7077
17011.229084 0.000 -148.7090
17011.595295 0.000 -148.7104
17011.961506 0.000 -148.7119
17012.327717 0.000 -148.7132
17012.693928 0.000 -148.7145
17013.060139 0.000 -148.7159
17013.426350 0.000 -148.7172
17013.792561 0.000 -148.7186
17014.158772 0.000 -148.7200
17014.524983 0.000 -148.7213
17014.891193 0.000 -148.7227
17015.257404 0.000 -148.7241
17015.623615 0.000 -148.7254
17015.989826 0.000 -148.7267
17016.356037 0.000 -148.7281
17016.722248 0.000 -148.7295
17017.088459 0.000 -148.7308
17017.454670 0.000 -148.7322
17017.820881 0.000 -148.7336
17018.187092 0.000 -148.7350
17018.553303 0.000 -148.7363
17018.919513 0.000 -148.7377
17019.285724 0.000 -148.7390
17019.651935 0.000 -148.7404
17020.018146 0.000 -148.7417
17020.384357 0.000 -148.7430
17020.750568 0.000 -148.7445
17021.116779 0.000 -148.7458
17021.482990 0.000 -148.7472
17021.849201 0.000 -148.7485
17022.215412 0.000 -148.7499
17022.581623 0.000 -148.7513
17022.947833 0.000 -148.7526
17023.314044 0.000 -148.7540
17023.680255 0.000 -148.7554
17024.046466 0.000 -148.7567
17024.412677 0.000 -148.7581
17024.778888 0.000 -148.7595
17025.145099 0.000 -148.7608
17025.511310 0.000 -148.7621
17025.877521 0.000 -148.7635
17026.243732 0.000 -148.7649
17026.609943 0.000 -148.7662
17026.976153 0.000 -148.7676
17027.342364 0.000 -148.7690
17027.708575 0.000 -148.7703
17028.074786 0.000 -148.7717
17028.440997 0.000 -148.7731
17028.807208 0.000 -148.7744
17029.173419 0.000 -148.7758
17029.539630 0.000 -148.7771
17029.905841 0.000 -148.7786
17030.272052 0.000 -148.7799
17030.638263 0.000 -148.7812
17031.004473 0.000 -148.7826
17031.370684 0.000 -148.7839
17031.736895 0.000 -148.7853
17032.103106 0.000 -148.7866
17032.469317 0.000 -148.7880
17032.835528 0.000 -148.7894
17033.201739 0.000 -148.7908
17033.567950 0.000 -148.7921
17033.934161 0.000 -148.7935
17034.300372 0.000 -148.7949
17034.666582 0.000 -148.7962
17035.032793 0.000 -148.7975
17035.399004 0.000 -148.7989
17035.765215 0.000 -148.8003
17036.131426 0.000 -148.8016
17036.497637 0.000 -148.8030
17036.863848 0.000 -148.8044
17037.230059 0.000 -148.8057
17037.596270 0.000 -148.8071
17037.962481 0.000 -148.8085
17038.328692 0.000 -148.8098
17038.694902 0.000 -148.8112
17039.061113 0.000 -148.8126
17039.427324 0.000 -148.8139
17039.793535 0.000 -148.8153
17040.159746 0.000 -148.8167
17040.525957 0.000 -148.8180
17040.892168 0.000 -148.8193
17041.258379 0.000 -148.8207
17041.624590 0.000 -148.8221
17041.990801 0.000 -148.8235
17042.357012 0.000 -148.8248
17042.723222 0.000 -148.8262
17043.089433 0.000 -148.8275
17043.455644 0.000 -148.8289
17043.821855 0.000 -148.8303
17044.188066 0.000 -148.8317
17044.554277 0.000 -148.8330
17044.920488 0.000 -148.8344
17045.286699 0.000 -148.8358
17045.652910 0.000 -148.8371
17046.019121 0.000 -148.8384
17046.385332 0.000 -148.8398
17046.751542 0.000 -148.8412
17047.117753 0.000 -148.8425
17047.483964 0.000 -148.8439
17047.850175 0.000 -148.8453
17048.216386 0.000 -148.8467
17048.582597 0.000 -148.8480
17048.948808 0.000 -148.8494
17049.315019 0.000 -148.8507
17049.681230 0.000 -148.8521
17050.047441 0.000 -148.8535
17050.413652 0.000 -148.8548
17050.779862 0.000 -148.8562
17051.146073 0.000 -148.8576
17051.512284 0.000 -148.8589
17051.878495 0.000 -148.8603
17052.244706 0.000 -148.8616
17052.610917 0.000 -148.8630
17052.977128 0.000 -148.8644
17053.343339 0.000 -148.8657
17053.709550 0.000 -148.8671
17054.075761 0.000 -148.8685
17054.441972 0.000 -148.8699
17054.808182 0.000 -148.8712
17055.174393 0.000 -148.8726
17055.540604 0.000 -148.8739
17055.906815 0.000 -148.8752
17056.273026 0.000 -148.8766
17056.639237 0.000 -148.8780
17057.005448 0.000 -148.8795
17057.371659 0.000 -148.8808
17057.737870 0.000 -148.8822
17058.104081 0.000 -148.8835
17058.470291 0.000 -148.8849
17058.836502 0.000 -148.8862
17059.202713 0.000 -148.8876
17059.568924 0.000 -148.8889
17059.935135 0.000 -148.8904
17060.301346 0.000 -148.8917
17060.667557 0.000 -148.8931
17061.033768 0.000 -148.8944
17061.399979 0.000 -148.8958
17061.766190 0.000 -148.8971
17062.132401 0.000 -148.8986
17062.498611 0.000 -148.8998
17062.864822 0.000 -148.9012
17063.231033 0.000 -148.9026
17063.597244 0.000 -148.9040
17063.963455 0.000 -148.9053
17064.329666 0.000 -148.9067
17064.695877 0.000 -148.9080
17065.062088 0.000 -148.9094
17065.428299 0.000 -148.9108
17065.794510 0.000 -148.9122
17066.160721 0.000 -148.9136
17066.526931 0.000 -148.9149
17066.893142 0.000 -148.9163
17067.259353 0.000 -148.9176
17067.625564 0.000 -148.9189
17067.991775 0.000 -148.9203
17068.357986 0.000 -148.9217
17068.724197 0.000 -148.9232
17069.090408 0.000 -148.9245
17069.456619 0.000 -148.9258
17069.822830 0.000 -148.9272
17070.189041 0.000 -148.9285
17070.555251 0.000 -148.9299
17070.921462 0.000 -148.9313
17071.287673 0.000 -148.9327
17071.653884 0.000 -148.9340
17072.020095 0.000 -148.9354
17072.386306 0.000 -148.9368
17072.752517 0.000 -148.9381
17073.118728 0.000 -148.9395
17073.484939 0.000 -148.9409
17073.851150 0.000 -148.9422
17074.217361 0.000 -148.9436
17074.583571 0.000 -148.9449
17074.949782 0.000 -148.9464
17075.315993 0.000 -148.9477
17075.682204 0.000 -148.9490
17076.048415 0.000 -148.9504
17076.414626 0.000 -148.9518
17076.780837 0.000 -148.9531
17077.147048 0.000 -148.9545
17077.513259 0.000 -148.9559
17077.879470 0.000 -148.9573
17078.245681 0.000 -148.9586
17078.611891 0.000 -148.9600
17078.978102 0.000 -148.9614
17079.344313 0.000 -148.9628
17079.710524 0.000 -148.9641
17080.076735 0.000 -148.9655
17080.442946 0.000 -148.9668
17080.809157 0.000 -148.9682
17081.175368 0.000 -148.9696
17081.541579 0.000 -148.9709
17081.907790 0.000 -148.9723
17082.274000 0.000 -148.9737
17082.640211 0.000 -148.9750
17083.006422 0.000 -148.9764
17083.372633 0.000 -148.9777
17083.738844 0.000 -148.9792
17084.105055 0.000 -148.9805
17084.471266 0.000 -148.9819
17084.837477 0.000 -148.9833
17085.203688 0.000 -148.9846
17085.569899 0.000 -148.9860
17085.936110 0.000 -148.9873
17086.302320 0.000 -148.9887
17086.668531 0.000 -148.9901
17087.034742 0.000 -148.9915
17087.400953 0.000 -148.9929
17087.767164 0.000 -148.9942
17088.133375 0.000 -148.9955
17088.499586 0.000 -148.9969
17088.865797 0.000 -148.9983
17089.232008 0.000 -148.9997
17089.598219 0.000 -149.0010
17089.964430 0.000 -149.0024
17090.330640 0.000 -149.0038
17090.696851 0.000 -149.0051
17091.063062 0.000 -149.0065
17091.429273 0.000 -149.0079
17091.795484 0.000 -149.0093
17092.161695 0.000 -149.0106
17092.527906 0.000 -149.0120
17092.894117 0.000 -149.0134
17093.260328 0.000 -149.0148
17093.626539 0.000 -149.0161
17093.992750 0.000 -149.0175
17094.358960 0.000 -149.0189
17094.725171 0.000 -149.0202
17095.091382 0.000 -149.0215
17095.457593 0.000 -149.0229
17095.823804 0.000 -149.0244
17096.190015 0.000 -149.0257
17096.556226 0.000 -149.0271
17096.922437 0.000 -149.0284
17097.288648 0.000 -149.0298
17097.654859 0.000 -149.0311
17098.021070 0.000 -149.0325
17098.387280 0.000 -149.0339
17098.753491 0.000 -149.0353
17099.119702 0.000 -149.0367
17099.485913 0.000 -149.0380
17099.852124 0.000 -149.0394
17100.218335 0.000 -149.0407
17100.584546 0.000 -149.0421
17100.950757 0.000 -149.0435
17101.316968 0.000 -149.0449
17101.683179 0.000 -149.0462
17102.049390 0.000 -149.0476
17102.415600 0.000 -149.0490
17102.781811 0.000 -149.0504
17103.148022 0.000 -149.0517
17103.514233 0.000 -149.0531
17103.880444 0.000 -149.0544
17104.246655 0.000 -149.0558
17104.612866 0.000 -149.0571
17104.979077 0.000 -149.0586
17105.345288 0.000 -149.0599
17105.711499 0.000 -149.0613
17106.077709 0.000 -149.0627
17106.443920 0.000 -149.0640
17106.810131 0.000 -149.0654
17107.176342 0.000 -149.0668
17107.542553 0.000 -149.0681
17107.908764 0.000 -149.0696
17108.274975 0.000 -149.0709
17108.641186 0.000 -149.0723
17109.007397 0.000 -149.0736
17109.373608 0.000 -149.0750
17109.739819 0.000 -149.0764
17110.106029 0.000 -149.0778
17110.472240 0.000 -149.0791
17110.838451 0.000 -149.0805
17111.204662 0.000 -149.0818
17111.570873 0.000 -149.0833
17111.937084 0.000 -149.0846
17112.303295 0.000 -149.0860
17112.669506 0.000 -149.0873
17113.035717 0.000 -149.0887
17113.401928 0.000 -149.0900
17113.768139 0.000 -149.0915
17114.134349 0.000 -149.0928
17114.500560 0.000 -149.0942
17114.866771 0.000 -149.0956
17115.232982 0.000 -149.0969
17115.599193 0.000 -149.0983
17115.965404 0.000 -149.0997
17116.331615 0.000 -149.1011
17116.697826 0.000 -149.1024
17117.064037 0.000 -149.1038
17117.430248 0.000 -149.1052
17117.796459 0.000 -149.1066
17118.162669 0.000 -149.1079
17118.528880 0.000 -149.1093
17118.895091 0.000 -149.1107
17119.261302 0.000 -149.1120
17119.627513 0.000 -149.1134
17119.993724 0.000 -149.1148
17120.359935 0.000 -149.1161
17120.726146 0.000 -149.1176
17121.092357 0.000 -149.1189
17121.458568 0.000 -149.1202
17121.824779 0.000 -149.1216
17122.190989 0.000 -149.1230
17122.557200 0.000 -149.1244
17122.923411 0.000 -149.1258
17123.289622 0.000 -149.1271
17123.655833 0.000 -149.1285
17124.022044 0.000 -149.1299
17124.388255 0.000 -149.1312
17124.754466 0.000 -149.1326
17125.120677 0.000 -149.1340
17125.486888 0.000 -149.1353
17125.853099 0.000 -149.1368
17126.219309 0.000 -149.1381
17126.585520 0.000 -149.1395
17126.951731 0.000 -149.1409
17127.317942 0.000 -149.1422
17127.684153 0.000 -149.1436
17128.050364 0.000 -149.1450
17128.416575 0.000 -149.1463
17128.782786 0.000 -149.1478
17129.148997 0.000 -149.1491
17129.515208 0.000 -149.1505
17129.881418 0.000 -149.1519
17130.247629 0.000 -149.1532
17130.613840 0.000 -149.1546
17130.980051 0.000 -149.1559
17131.346262 0.000 -149.1573
17131.712473 0.000 -149.1587
17132.078684 0.000 -149.1602
17132.444895 0.000 -149.1615
17132.811106 0.000 -149.1628
17133.177317 0.000 -149.1642
17133.543528 0.000 -149.1656
17133.909738 0.000 -149.1669
17134.275949 0.000 -149.1683
17134.642160 0.000 -149.1697
17135.008371 0.000 -149.1711
17135.374582 0.000 -149.1724
17135.740793 0.000 -149.1738
17136.107004 0.000 -149.1752
17136.473215 0.000 -149.1766
17136.839426 0.000 -149.1779
17137.205637 0.000 -149.1793
17137.571848 0.000 -149.1807
17137.938058 0.000 -149.1821
17138.304269 0.000 -149.1835
17138.670480 0.000 -149.1848
17139.036691 0.000 -149.1862
17139.402902 0.000 -149.1876
17139.769113 0.000 -149.1890
17140.135324 0.000 -149.1903
17140.501535 0.000 -149.1917
17140.867746 0.000 -149.1931
17141.233957 0.000 -149.1945
17141.600168 0.000 -149.1958
17141.966378 0.000 -149.1972
17142.332589 0.000 -149.1985
17142.698800 0.000 -149.1999
17143.065011 0.000 -149.2013
17143.431222 0.000 -149.2026
17143.797433 0.000 -149.2041
17144.163644 0.000 -149.2054
17144.529855 0.000 -149.2068
17144.896066 0.000 -149.2082
17145.262277 0.000 -149.2095
17145.628488 0.000 -149.2109
17145.994698 0.000 -149.2123
17146.360909 0.000 -149.2136
17146.727120 0.000 -149.2150
17147.093331 0.000 -149.2165
17147.459542 0.000 -149.2178
17147.825753 0.000 -149.2192
17148.191964 0.000 -149.2205
17148.558175 0.000 -149.2219
17148.924386 0.000 -149.2233
17149.290597 0.000 -149.2247
17149.656808 0.000 -149.2260
17150.023018 0.000 -149.2275
17150.389229 0.000 -149.2288
17150.755440 0.000 -149.2302
17151.121651 0.000 -149.2316
17151.487862 0.000 -149.2329
17151.854073 0.000 -149.2343
17152.220284 0.000 -149.2357
17152.586495 0.000 -149.2371
17152.952706 0.000 -149.2385
17153.318917 0.000 -149.2398
17153.685127 0.000 -149.2412
17154.051338 0.000 -149.2426
17154.417549 0.000 -149.2440
17154.783760 0.000 -149.2453
17155.149971 0.000 -149.2467
17155.516182 0.000 -149.2480
17155.882393 0.000 -149.2495
17156.248604 0.000 -149.2509
17156.614815 0.000 -149.2522
17156.981026 0.000 -149.2536
17157.347237 0.000 -149.2549
17157.713447 0.000 -149.2563
17158.079658 0.000 -149.2577
17158.445869 0.000 -149.2590
17158.812080 0.000 -149.2605
17159.178291 0.000 -149.2618
17159.544502 0.000 -149.2632
17159.910713 0.000 -149.2646
17160.276924 0.000 -149.2659
17160.643135 0.000 -149.2673
17161.009346 0.000 -149.2687
17161.375557 0.000 -149.2701
17161.741767 0.000 -149.2714
17162.107978 0.000 -149.2729
17162.474189 0.000 -149.2742
17162.840400 0.000 -149.2756
17163.206611 0.000 -149.2770
17163.572822 0.000 -149.2784
17163.939033 0.000 -149.2797
17164.305244 0.000 -149.2811
17164.671455 0.000 -149.2825
17165.037666 0.000 -149.2839
17165.403877 0.000 -149.2853
17165.770087 0.000 -149.2866
17166.136298 0.000 -149.2880
17166.502509 0.000 -149.2894
17166.868720 0.000 -149.2907
17167.234931 0.000 -149.2921
17167.601142 0.000 -149.2935
17167.967353 0.000 -149.2949
17168.333564 0.000 -149.2963
17168.699775 0.000 -149.2977
17169.065986 0.000 -149.2990
17169.432197 0.000 -149.3004
17169.798407 0.000 -149.3018
17170.164618 0.000 -149.3031
17170.530829 0.000 -149.3045
17170.897040 0.000 -149.3060
17171.263251 0.000 -149.3073
17171.629462 0.000 -149.3087
17171.995673 0.000 -149.3101
17172.361884 0.000 -149.3114
17172.728095 0.000 -149.3128
17173.094306 0.000 -149.3141
17173.460517 0.000 -149.3155
17173.826727 0.000 -149.3170
17174.192938 0.000 -149.3184
17174.559149 0.000 -149.3197
17174.925360 0.000 -149.3210
17175.291571 0.000 -149.3224
17175.657782 0.000 -149.3239
17176.023993 0.000 -149.3252
17176.390204 0.000 -149.3265
17176.756415 0.000 -149.3279
17177.122626 0.000 -149.3293
17177.488836 0.000 -149.3307
17177.855047 0.000 -149.3321
17178.221258 0.000 -149.3334
17178.587469 0.000 -149.3348
17178.953680 0.000 -149.3362
17179.319891 0.000 -149.3376
17179.686102 0.000 -149.3389
17180.052313 0.000 -149.3404
17180.418524 0.000 -149.3418
17180.784735 0.000 -149.3431
17181.150946 0.000 -149.3445
17181.517156 0.000 -149.3459
17181.883367 0.000 -149.3472
17182.249578 0.000 -149.3486
17182.615789 0.000 -149.3500
17182.982000 0.000 -149.3514
17183.348211 0.000 -149.3528
17183.714422 0.000 -149.3542
17184.080633 0.000 -149.3555
17184.446844 0.000 -149.3569
17184.813055 0.000 -149.3583
17185.179266 0.000 -149.3597
17185.545476 0.000 -149.3610
17185.911687 0.000 -149.3624
17186.277898 0.000 -149.3638
17186.644109 0.000 -149.3652
17187.010320 0.000 -149.3666
17187.376531 0.000 -149.3679
17187.742742 0.000 -149.3693
17188.108953 0.000 -149.3707
17188.475164 0.000 -149.3721
17188.841375 0.000 -149.3735
17189.207586 0.000 -149.3749
17189.573796 0.000 -149.3762
17189.940007 0.000 -149.3776
17190.306218 0.000 -149.3790
17190.672429 0.000 -149.3804
17191.038640 0.000 -149.3817
17191.404851 0.000 -149.3831
17191.771062 0.000 -149.3845
17192.137273 0.000 -149.3859
17192.503484 0.000 -149.3873
17192.869695 0.000 -149.3887
17193.235906 0.000 -149.3900
17193.602116 0.000 -149.3914
17193.968327 0.000 -149.3928
17194.334538 0.000 -149.3942
17194.700749 0.000 -149.3955
17195.066960 0.000 -149.3969
17195.433171 0.000 -149.3983
17195.799382 0.000 -149.3997
17196.165593 0.000 -149.4011
17196.531804 0.000 -149.4025
17196.898015 0.000 -149.4038
17197.264226 0.000 -149.4052
17197.630436 0.000 -149.4066
17197.996647 0.000 -149.4080
17198.362858 0.000 -149.4094
17198.729069 0.000 -149.4108
17199.095280 0.000 -149.4121
17199.461491 0.000 -149.4135
17199.827702 0.000 -149.4149
17200.193913 0.000 -149.4163
17200.560124 0.000 -149.4176
17200.926335 0.000 -149.4191
17201.292545 0.000 -149.4204
17201.658756 0.000 -149.4218
17202.024967 0.000 -149.4232
17202.391178 0.000 -149.4246
17202.757389 0.000 -149.4259
17203.123600 0.000 -149.4273
17203.489811 0.000 -149.4286
17203.856022 0.000 -149.4301
17204.222233 0.000 -149.4315
17204.588444 0.000 -149.4329
17204.954655 0.000 -149.4342
17205.320865 0.000 -149.4356
17205.687076 0.000 -149.4370
17206.053287 0.000 -149.4384
17206.419498 0.000 -149.4396
17206.785709 0.000 -149.4411
17207.151920 0.000 -149.4425
17207.518131 0.000 -149.4439
17207.884342 0.000 -149.4452
17208.250553 0.000 -149.4467
17208.616764 0.000 -149.4480
17208.982975 0.000 -149.4494
17209.349185 0.000 -149.4507
17209.715396 0.000 -149.4521
17210.081607 0.000 -149.4536
17210.447818 0.000 -149.4550
17210.814029 0.000 -149.4563
17211.180240 0.000 -149.4577
17211.546451 0.000 -149.4590
17211.912662 0.000 -149.4604
17212.278873 0.000 -149.4618
17212.645084 0.000 -149.4632
17213.011295 0.000 -149.4646
17213.377505 0.000 -149.4660
17213.743716 0.000 -149.4674
17214.109927 0.000 -149.4688
17214.476138 0.000 -149.4702
17214.842349 0.000 -149.4715
17215.208560 0.000 -149.4729
17215.574771 0.000 -149.4743
17215.940982 0.000 -149.4757
17216.307193 0.000 -149.4771
17216.673404 0.000 -149.4785
17217.039615 0.000 -149.4799
17217.405825 0.000 -149.4812
17217.772036 0.000 -149.4826
17218.138247 0.000 -149.4839
17218.504458 0.000 -149.4854
17218.870669 0.000 -149.4868
17219.236880 0.000 -149.4882
17219.603091 0.000 -149.4895
17219.969302 0.000 -149.4909
17220.335513 0.000 -149.4922
17220.701724 0.000 -149.4937
17221.067935 0.000 -149.4951
17221.434145 0.000 -149.4964
17221.800356 0.000 -149.4978
17222.166567 0.000 -149.4993
17222.532778 0.000 -149.5006
17222.898989 0.000 -149.5020
17223.265200 0.000 -149.5034
17223.631411 0.000 -149.5048
17223.997622 0.000 -149.5061
17224.363833 0.000 -149.5074
17224.730044 0.000 -149.5089
17225.096254 0.000 -149.5103
17225.462465 0.000 -149.5117
17225.828676 0.000 -149.5131
17226.194887 0.000 -149.5144
17226.561098 0.000 -149.5158
17226.927309 0.000 -149.5172
17227.293520 0.000 -149.5186
17227.659731 0.000 -149.5200
17228.025942 0.000 -149.5214
17228.392153 0.000 -149.5227
17228.758364 0.000 -149.5241
17229.124574 0.000 -149.5255
17229.490785 0.000 -149.5269
17229.856996 0.000 -149.5282
17230.223207 0.000 -149.5297
17230.589418 0.000 -149.5310
17230.955629 0.000 -149.5324
17231.321840 0.000 -149.5338
17231.688051 0.000 -149.5352
17232.054262 0.000 -149.5366
17232.420473 0.000 -149.5380
17232.786684 0.000 -149.5393
17233.152894 0.000 -149.5407
17233.519105 0.000 -149.5421
17233.885316 0.000 -149.5435
17234.251527 0.000 -149.5449
17234.617738 0.000 -149.5463
17234.983949 0.000 -149.5476
17235.350160 0.000 -149.5490
17235.716371 0.000 -149.5504
17236.082582 0.000 -149.5518
17236.448793 0.000 -149.5532
17236.815004 0.000 -149.5546
17237.181214 0.000 -149.5560
17237.547425 0.000 -149.5574
17237.913636 0.000 -149.5587
17238.279847 0.000 -149.5601
17238.646058 0.000 -149.5615
17239.012269 0.000 -149.5629
17239.378480 0.000 -149.5643
17239.744691 0.000 -149.5656
17240.110902 0.000 -149.5671
17240.477113 0.000 -149.5684
17240.843324 0.000 -149.5698
17241.209534 0.000 -149.5712
17241.575745 0.000 -149.5726
17241.941956 0.000 -149.5740
17242.308167 0.000 -149.5753
17242.674378 0.000 -149.5767
17243.040589 0.000 -149.5781
17243.406800 0.000 -149.5795
17243.773011 0.000 -149.5809
17244.139222 0.000 -149.5823
17244.505433 0.000 -149.5837
17244.871644 0.000 -149.5850
17245.237854 0.000 -149.5864
17245.604065 0.000 -149.5878
17245.970276 0.000 -149.5892
17246.336487 0.000 -149.5906
17246.702698 0.000 -149.5920
17247.068909 0.000 -149.5934
17247.435120 0.000 -149.5947
17247.801331 0.000 -149.5961
17248.167542 0.000 -149.5975
17248.533753 0.000 -149.5989
17248.899963 0.000 -149.6003
17249.266174 0.000 -149.6017
17249.632385 0.000 -149.6031
17249.998596 0.000 -149.6044
17250.364807 0.000 -149.6058
17250.731018 0.000 -149.6072
17251.097229 0.000 -149.6086
17251.463440 0.000 -149.6100
17251.829651 0.000 -149.6113
17252.195862 0.000 -149.6128
17252.562073 0.000 -149.6142
17252.928283 0.000 -149.6155
17253.294494 0.000 -149.6169
17253.660705 0.000 -149.6183
17254.026916 0.000 -149.6197
17254.393127 0.000 -149.6211
17254.759338 0.000 -149.6224
17255.125549 0.000 -149.6238
17255.491760 0.000 -149.6252
17255.857971 0.000 -149.6266
17256.224182 0.000 -149.6281
17256.590393 0.000 -149.6295
17256.956603 0.000 -149.6308
17257.322814 0.000 -149.6321
17257.689025 0.000 -149.6335
17258.055236 0.000 -149.6350
17258.421447 0.000 -149.6364
17258.787658 0.000 -149.6378
17259.153869 0.000 -149.6392
17259.520080 0.000 -149.6404
17259.886291 0.000 -149.6419
17260.252502 0.000 -149.6433
17260.618713 0.000 -149.6447
17260.984923 0.000 -149.6461
17261.351134 0.000 -149.6475
17261.717345 0.000 -149.6488
